,equity,price,revenue,noi,debt_payment,loan_payoff,valuation,cashflow,market,date_cashflow,slice
2029-12-31,0.0,253606.313,21017.02877016796,9667.833234277261,-7018.915280130001,-108820.39194,253606.313,147434.83901414723,"Flagstaff,Arizona",2024-12-31,Class C
2024-12-31,-47778.85828,119447.1457,0.0,0.0,0.0,0.0,0.0,-47778.85828,"Flint,Michigan",2024-12-31,Class A
2025-12-31,0.0,123214.2406,19904.721982486557,9156.172111943815,-4622.60453859,0.0,0.0,4533.5675733538155,"Flint,Michigan",2024-12-31,Class A
2026-12-31,0.0,131663.2836,20523.720975950655,9440.911648937301,-4622.60453859,0.0,0.0,4818.307110347301,"Flint,Michigan",2024-12-31,Class A
2027-12-31,0.0,141671.1195,21031.229262565554,9674.365460780155,-4622.60453859,0.0,0.0,5051.760922190155,"Flint,Michigan",2024-12-31,Class A
2028-12-31,0.0,152481.0315,21501.21055394034,9890.556854812556,-4622.60453859,0.0,0.0,5267.952316222556,"Flint,Michigan",2024-12-31,Class A
2029-12-31,0.0,160180.5107,21854.115912068773,10052.893319551635,-4622.60453859,-71668.28742,160180.5107,93942.51206096166,"Flint,Michigan",2024-12-31,Class A
2024-12-31,-28174.620280000003,70436.5507,0.0,0.0,0.0,0.0,0.0,-28174.620280000003,"Flint,Michigan",2024-12-31,Class B
2025-12-31,0.0,72605.0872,12385.501623628976,5697.330746869328,-2725.8945120900003,0.0,0.0,2971.436234779328,"Flint,Michigan",2024-12-31,Class B
2026-12-31,0.0,77542.0706,12895.93004069623,5932.127818720265,-2725.8945120900003,0.0,0.0,3206.233306630265,"Flint,Michigan",2024-12-31,Class B
2027-12-31,0.0,83453.7399,13285.939798211555,6111.532307177315,-2725.8945120900003,0.0,0.0,3385.6377950873143,"Flint,Michigan",2024-12-31,Class B
2028-12-31,0.0,89835.1365,13601.439281017054,6256.662069267844,-2725.8945120900003,0.0,0.0,3530.767557177844,"Flint,Michigan",2024-12-31,Class B
2029-12-31,0.0,94381.725,13829.225560558225,6361.443757856783,-2725.8945120900003,-42261.930420000004,94381.725,55755.34382576679,"Flint,Michigan",2024-12-31,Class B
2024-12-31,-19259.8346,48149.5865,0.0,0.0,0.0,0.0,0.0,-19259.8346,"Flint,Michigan",2024-12-31,Class C
2025-12-31,0.0,49538.0677,10084.118741114076,4638.694620912474,-1863.38899755,0.0,0.0,2775.3056233624743,"Flint,Michigan",2024-12-31,Class C
2026-12-31,0.0,52753.5654,10447.965224633786,4806.064003331541,-1863.38899755,0.0,0.0,2942.675005781541,"Flint,Michigan",2024-12-31,Class C
2027-12-31,0.0,56593.0064,10736.72259754345,4938.892394869987,-1863.38899755,0.0,0.0,3075.5033973199866,"Flint,Michigan",2024-12-31,Class C
2028-12-31,0.0,60725.1531,10962.940411275633,5042.952589186791,-1863.38899755,0.0,0.0,3179.5635916367905,"Flint,Michigan",2024-12-31,Class C
2029-12-31,0.0,63627.477,11120.314128439406,5115.344499082126,-1863.38899755,-28889.7519,63627.477,37989.68060153213,"Flint,Michigan",2024-12-31,Class C
2024-12-31,-57688.47828000001,144221.1957,0.0,0.0,0.0,0.0,0.0,-57688.47828000001,"Florence,South Carolina",2024-12-31,Class A
2025-12-31,0.0,148426.7802,17138.992139497663,7883.936384168925,-5581.36027359,0.0,0.0,2302.5761105789243,"Florence,South Carolina",2024-12-31,Class A
2026-12-31,0.0,160178.8478,17875.820246440828,8222.87731336278,-5581.36027359,0.0,0.0,2641.5170397727798,"Florence,South Carolina",2024-12-31,Class A
2027-12-31,0.0,173858.6763,18433.926862111515,8479.606356571296,-5581.36027359,0.0,0.0,2898.2460829812953,"Florence,South Carolina",2024-12-31,Class A
2028-12-31,0.0,188861.2673,19109.695002053562,8790.459700944639,-5581.36027359,0.0,0.0,3209.0994273546385,"Florence,South Carolina",2024-12-31,Class A
2029-12-31,0.0,200445.9963,19703.66471579298,9063.68576926477,-5581.36027359,-86532.71742,200445.9963,117395.60437567477,"Florence,South Carolina",2024-12-31,Class A
2024-12-31,-42108.47192,105271.1798,0.0,0.0,0.0,0.0,0.0,-42108.47192,"Florence,South Carolina",2024-12-31,Class B
2025-12-31,0.0,108137.5734,14548.48746495368,6692.304233878692,-4073.9946582599996,0.0,0.0,2618.309575618692,"Florence,South Carolina",2024-12-31,Class B
2026-12-31,0.0,116474.4055,15244.141539912323,7012.305108359668,-4073.9946582599996,0.0,0.0,2938.3104500996687,"Florence,South Carolina",2024-12-31,Class B
2027-12-31,0.0,126227.4714,15751.345604455671,7245.618978049608,-4073.9946582599996,0.0,0.0,3171.6243197896083,"Florence,South Carolina",2024-12-31,Class B
2028-12-31,0.0,136925.5843,16315.997708422481,7505.358945874341,-4073.9946582599996,0.0,0.0,3431.3642876143413,"Florence,South Carolina",2024-12-31,Class B
2029-12-31,0.0,145148.8833,16806.83795136076,7731.145457625949,-4073.9946582599996,-63162.707879999994,145148.8833,85643.32621936593,"Florence,South Carolina",2024-12-31,Class B
2024-12-31,-28102.318560000007,70255.7964,0.0,0.0,0.0,0.0,0.0,-28102.318560000007,"Florence,South Carolina",2024-12-31,Class C
2025-12-31,0.0,72111.87,11536.894623082604,5306.971526617997,-2718.89932068,0.0,0.0,2588.0722059379973,"Florence,South Carolina",2024-12-31,Class C
2026-12-31,0.0,77363.1468,12012.57110813673,5525.782709742895,-2718.89932068,0.0,0.0,2806.8833890628953,"Florence,South Carolina",2024-12-31,Class C
2027-12-31,0.0,83387.2504,12386.287259445586,5697.692139344969,-2718.89932068,0.0,0.0,2978.792818664969,"Florence,South Carolina",2024-12-31,Class C
2028-12-31,0.0,89907.2387,12797.598566694656,5886.895340679542,-2718.89932068,0.0,0.0,3167.9960199995417,"Florence,South Carolina",2024-12-31,Class C
2029-12-31,0.0,94880.5328,13153.951858701304,6050.8178550026,-2718.89932068,-42153.47784,94880.5328,56058.9734943226,"Florence,South Carolina",2024-12-31,Class C
2024-12-31,-28017.36,70043.4,0.0,0.0,0.0,0.0,0.0,-28017.36,"Florence,Alabama",2024-12-31,Class A
2025-12-31,0.0,72202.0,11372.218724993969,5231.220613497226,-2710.6795799999995,0.0,0.0,2520.541033497226,"Florence,Alabama",2024-12-31,Class A
2026-12-31,0.0,77887.7,11818.679641522274,5436.592635100245,-2710.6795799999995,0.0,0.0,2725.913055100246,"Florence,Alabama",2024-12-31,Class A
2027-12-31,0.0,84377.1,12134.281190335754,5581.7693475544465,-2710.6795799999995,0.0,0.0,2871.089767554447,"Florence,Alabama",2024-12-31,Class A
2028-12-31,0.0,91453.8,12545.392527914197,5770.88056284053,-2710.6795799999995,0.0,0.0,3060.2009828405303,"Florence,Alabama",2024-12-31,Class A
2029-12-31,0.0,96922.8,12897.246914329595,5932.733580591613,-2710.6795799999995,-42026.03999999999,96922.8,58118.81400059162,"Florence,Alabama",2024-12-31,Class A
2024-12-31,-32123.59424,80308.9856,0.0,0.0,0.0,0.0,0.0,-32123.59424,"Florence,Alabama",2024-12-31,Class B
2025-12-31,0.0,82559.2562,9792.084526353416,4504.358882122571,-3107.95774272,0.0,0.0,1396.401139402571,"Florence,Alabama",2024-12-31,Class B
2026-12-31,0.0,88843.0001,10189.71742841783,4687.270017072202,-3107.95774272,0.0,0.0,1579.3122743522017,"Florence,Alabama",2024-12-31,Class B
2027-12-31,0.0,96101.0958,10497.654453979745,4828.921048830683,-3107.95774272,0.0,0.0,1720.9633061106824,"Florence,Alabama",2024-12-31,Class B
2028-12-31,0.0,104003.7168,10836.97435420696,4985.008202935201,-3107.95774272,0.0,0.0,1877.0504602152005,"Florence,Alabama",2024-12-31,Class B
2029-12-31,0.0,110056.8516,11131.057221210418,5120.286321756792,-3107.95774272,-48185.39136,110056.8516,63883.78881903678,"Florence,Alabama",2024-12-31,Class B
2024-12-31,-23929.37472,59823.4368,0.0,0.0,0.0,0.0,0.0,-23929.37472,"Florence,Alabama",2024-12-31,Class C
2025-12-31,0.0,61485.4975,7615.026909126024,3502.912378197971,-2315.1670041600005,0.0,0.0,1187.7453740379706,"Florence,Alabama",2024-12-31,Class C
2026-12-31,0.0,66010.8511,7917.529171978541,3642.0634191101285,-2315.1670041600005,0.0,0.0,1326.896414950128,"Florence,Alabama",2024-12-31,Class C
2027-12-31,0.0,71164.1706,8150.825099763891,3749.3795458913896,-2315.1670041600005,0.0,0.0,1434.2125417313891,"Florence,Alabama",2024-12-31,Class C
2028-12-31,0.0,76737.9589,8408.423975230924,3867.875028606225,-2315.1670041600005,0.0,0.0,1552.7080244462245,"Florence,Alabama",2024-12-31,Class C
2029-12-31,0.0,80988.5236,8629.845395914275,3969.728882120566,-2315.1670041600005,-35894.06208,80988.5236,46749.02339796056,"Florence,Alabama",2024-12-31,Class C
2024-12-31,-48897.688760000005,122244.2219,0.0,0.0,0.0,0.0,0.0,-48897.688760000005,"Fond du Lac,Wisconsin",2024-12-31,Class A
2025-12-31,0.0,126444.2691,16535.145320976,7606.166847648959,-4730.8513875300005,0.0,0.0,2875.315460118959,"Fond du Lac,Wisconsin",2024-12-31,Class A
2026-12-31,0.0,135174.3548,17259.158629578127,7939.212969605938,-4730.8513875300005,0.0,0.0,3208.361582075938,"Fond du Lac,Wisconsin",2024-12-31,Class A
2027-12-31,0.0,145358.0522,17832.599361620836,8202.995706345584,-4730.8513875300005,0.0,0.0,3472.1443188155836,"Fond du Lac,Wisconsin",2024-12-31,Class A
2028-12-31,0.0,156258.0923,18332.943633053168,8433.154071204457,-4730.8513875300005,0.0,0.0,3702.3026836744566,"Fond du Lac,Wisconsin",2024-12-31,Class A
2029-12-31,0.0,164233.6738,18719.801082348622,8611.108497880365,-4730.8513875300005,-73346.53314,164233.6738,94767.39777035035,"Fond du Lac,Wisconsin",2024-12-31,Class A
2024-12-31,-23448.93264,58622.3316,0.0,0.0,0.0,0.0,0.0,-23448.93264,"Fond du Lac,Wisconsin",2024-12-31,Class B
2025-12-31,0.0,60764.849,10973.155133061598,5047.6513612083345,-2268.68423292,0.0,0.0,2778.9671282883346,"Fond du Lac,Wisconsin",2024-12-31,Class B
2026-12-31,0.0,64832.9549,11457.69163432212,5270.538151788175,-2268.68423292,0.0,0.0,3001.8539188681752,"Fond du Lac,Wisconsin",2024-12-31,Class B
2027-12-31,0.0,69427.5855,11853.103265816591,5452.427502275632,-2268.68423292,0.0,0.0,3183.743269355632,"Fond du Lac,Wisconsin",2024-12-31,Class B
2028-12-31,0.0,74259.8106,12181.371354812347,5603.430823213679,-2268.68423292,0.0,0.0,3334.746590293679,"Fond du Lac,Wisconsin",2024-12-31,Class B
2029-12-31,0.0,77808.9103,12445.072856316376,5724.733513905532,-2268.68423292,-35173.39896,77808.9103,46091.56062098553,"Fond du Lac,Wisconsin",2024-12-31,Class B
2024-12-31,-20931.6202,52329.0505,0.0,0.0,0.0,0.0,0.0,-20931.6202,"Fond du Lac,Wisconsin",2024-12-31,Class C
2025-12-31,0.0,54207.3393,11515.027435218703,5296.912620200603,-2025.1342543499998,0.0,0.0,3271.778365850603,"Fond du Lac,Wisconsin",2024-12-31,Class C
2026-12-31,0.0,57754.8506,12015.052895658706,5526.924332003005,-2025.1342543499998,0.0,0.0,3501.790077653005,"Fond du Lac,Wisconsin",2024-12-31,Class C
2027-12-31,0.0,61731.1979,12419.053537707314,5712.764627345364,-2025.1342543499998,0.0,0.0,3687.6303729953643,"Fond du Lac,Wisconsin",2024-12-31,Class C
2028-12-31,0.0,65895.5595,12759.198126635743,5869.231138252441,-2025.1342543499998,0.0,0.0,3844.0968839024417,"Fond du Lac,Wisconsin",2024-12-31,Class C
2029-12-31,0.0,68919.3544,13024.795237887354,5991.405809428183,-2025.1342543499998,-31397.430299999996,68919.3544,41488.19565507818,"Fond du Lac,Wisconsin",2024-12-31,Class C
2024-12-31,-116360.94931999999,290902.3733,0.0,0.0,0.0,0.0,0.0,-116360.94931999999,"Fort Collins,Colorado",2024-12-31,Class A
2025-12-31,0.0,294425.161,20919.94105817608,9623.172886760995,-11257.92184671,0.0,0.0,-1634.7489599490054,"Fort Collins,Colorado",2024-12-31,Class A
2026-12-31,0.0,317959.904,22232.40631870104,10226.906906602477,-11257.92184671,0.0,0.0,-1031.0149401075232,"Fort Collins,Colorado",2024-12-31,Class A
2027-12-31,0.0,349118.4911,22886.241284333515,10527.670990793416,-11257.92184671,0.0,0.0,-730.2508559165835,"Fort Collins,Colorado",2024-12-31,Class A
2028-12-31,0.0,385958.1662,23614.882963092998,10862.846163022778,-11257.92184671,0.0,0.0,-395.0756836872224,"Fort Collins,Colorado",2024-12-31,Class A
2029-12-31,0.0,414176.2837,24251.286762955766,11155.59191095965,-11257.92184671,-174541.42398,414176.2837,239532.5297842497,"Fort Collins,Colorado",2024-12-31,Class A
2024-12-31,-101779.4652,254448.663,0.0,0.0,0.0,0.0,0.0,-101779.4652,"Fort Collins,Colorado",2024-12-31,Class B
2025-12-31,0.0,257737.7054,18331.577116582597,8432.525473627995,-9847.1632581,0.0,0.0,-1414.6377844720046,"Fort Collins,Colorado",2024-12-31,Class B
2026-12-31,0.0,278425.759,20742.903674935118,9541.735690470154,-9847.1632581,0.0,0.0,-305.4275676298457,"Fort Collins,Colorado",2024-12-31,Class B
2027-12-31,0.0,305915.1075,21861.997492220136,10056.518846421262,-9847.1632581,0.0,0.0,209.35558832126299,"Fort Collins,Colorado",2024-12-31,Class B
2028-12-31,0.0,338512.2009,22609.544021064645,10400.390249689735,-9847.1632581,0.0,0.0,553.2269915897359,"Fort Collins,Colorado",2024-12-31,Class B
2029-12-31,0.0,363541.2017,23231.003552283855,10686.261634050572,-9847.1632581,-152669.1978,363541.2017,211711.10227595054,"Fort Collins,Colorado",2024-12-31,Class B
2024-12-31,-72386.03528,180965.0882,0.0,0.0,0.0,0.0,0.0,-72386.03528,"Fort Collins,Colorado",2024-12-31,Class C
2025-12-31,0.0,183904.7037,15922.032194306106,7324.134809380808,-7003.348913340001,0.0,0.0,320.78589604080753,"Fort Collins,Colorado",2024-12-31,Class C
2026-12-31,0.0,198436.4887,16662.454362084154,7664.72900655871,-7003.348913340001,0.0,0.0,661.3800932187096,"Fort Collins,Colorado",2024-12-31,Class C
2027-12-31,0.0,217325.5066,17319.376060697945,7966.912987921054,-7003.348913340001,0.0,0.0,963.5640745810533,"Fort Collins,Colorado",2024-12-31,Class C
2028-12-31,0.0,239555.3716,17973.40059050435,8267.764271632,-7003.348913340001,0.0,0.0,1264.4153582919998,"Fort Collins,Colorado",2024-12-31,Class C
2029-12-31,0.0,256699.8277,18523.90403454856,8520.995855892337,-7003.348913340001,-108579.05292,256699.8277,149638.42172255233,"Fort Collins,Colorado",2024-12-31,Class C
2024-12-31,-148682.75424,371706.8856,0.0,0.0,0.0,0.0,0.0,-148682.75424,"Fort Lauderdale,Florida",2024-12-31,Class A
2025-12-31,0.0,377284.3607,29767.19150649291,13692.908092986738,-14385.056472719998,0.0,0.0,-692.1483797332603,"Fort Lauderdale,Florida",2024-12-31,Class A
2026-12-31,0.0,402643.7125,31520.60260911157,14499.47720019132,-14385.056472719998,0.0,0.0,114.4207274713226,"Fort Lauderdale,Florida",2024-12-31,Class A
2027-12-31,0.0,435516.3585,32438.50527554868,14921.712426752392,-14385.056472719998,0.0,0.0,536.6559540323942,"Fort Lauderdale,Florida",2024-12-31,Class A
2028-12-31,0.0,474169.0205,33590.90841885802,15451.817872674686,-14385.056472719998,0.0,0.0,1066.7613999546884,"Fort Lauderdale,Florida",2024-12-31,Class A
2029-12-31,0.0,504116.5058,34458.12568040437,15850.73781298601,-14385.056472719998,-223024.13135999997,504116.5058,282558.05578026606,"Fort Lauderdale,Florida",2024-12-31,Class A
2024-12-31,-111488.44520000002,278721.113,0.0,0.0,0.0,0.0,0.0,-111488.44520000002,"Fort Lauderdale,Florida",2024-12-31,Class B
2025-12-31,0.0,283490.0449,26639.637732005853,12254.23335672269,-10786.5070731,0.0,0.0,1467.726283622691,"Fort Lauderdale,Florida",2024-12-31,Class B
2026-12-31,0.0,302636.3973,27541.550966186573,12669.113444445822,-10786.5070731,0.0,0.0,1882.6063713458225,"Fort Lauderdale,Florida",2024-12-31,Class B
2027-12-31,0.0,327320.2841,28778.176807819997,13237.961331597198,-10786.5070731,0.0,0.0,2451.4542584971987,"Fort Lauderdale,Florida",2024-12-31,Class B
2028-12-31,0.0,356228.6138,29737.69211182791,13679.338371440837,-10786.5070731,0.0,0.0,2892.8312983408377,"Fort Lauderdale,Florida",2024-12-31,Class B
2029-12-31,0.0,378783.8666,30550.97656370409,14053.44921930388,-10786.5070731,-167232.6678,378783.8666,214818.1409462039,"Fort Lauderdale,Florida",2024-12-31,Class B
2024-12-31,-73588.67948,183971.6987,0.0,0.0,0.0,0.0,0.0,-73588.67948,"Fort Lauderdale,Florida",2024-12-31,Class C
2025-12-31,0.0,187603.8724,19602.229217783362,9017.025440180347,-7119.704739690001,0.0,0.0,1897.320700490346,"Fort Lauderdale,Florida",2024-12-31,Class C
2026-12-31,0.0,200118.2201,20331.020101896156,9352.26924687223,-7119.704739690001,0.0,0.0,2232.56450718223,"Fort Lauderdale,Florida",2024-12-31,Class C
2027-12-31,0.0,215906.1222,20930.50157179999,9628.030723027994,-7119.704739690001,0.0,0.0,2508.3259833379934,"Fort Lauderdale,Florida",2024-12-31,Class C
2028-12-31,0.0,234187.8602,21587.655536159167,9930.321546633217,-7119.704739690001,0.0,0.0,2810.616806943216,"Fort Lauderdale,Florida",2024-12-31,Class C
2029-12-31,0.0,248576.1913,22223.11534644179,10222.633059363223,-7119.704739690001,-110383.01922,248576.1913,141296.10039967322,"Fort Lauderdale,Florida",2024-12-31,Class C
2024-12-31,-105256.82468000002,263142.0617,0.0,0.0,0.0,0.0,0.0,-105256.82468000002,"Fort Myers,Florida",2024-12-31,Class A
2025-12-31,0.0,267071.4182,18340.39256086186,8436.580577996454,-10183.59778779,0.0,0.0,-1747.0172097935465,"Fort Myers,Florida",2024-12-31,Class A
2026-12-31,0.0,287051.214,19256.00797373427,8857.763667917765,-10183.59778779,0.0,0.0,-1325.8341198722355,"Fort Myers,Florida",2024-12-31,Class A
2027-12-31,0.0,312602.7449,21191.33492644602,9748.014066165168,-10183.59778779,0.0,0.0,-435.58372162483283,"Fort Myers,Florida",2024-12-31,Class A
2028-12-31,0.0,341880.2371,22001.472825782075,10120.677499859754,-10183.59778779,0.0,0.0,-62.92028793024656,"Fort Myers,Florida",2024-12-31,Class A
2029-12-31,0.0,363691.8521,22536.759214696933,10366.909238760589,-10183.59778779,-157885.23702,363691.8521,205989.9265309706,"Fort Myers,Florida",2024-12-31,Class A
2024-12-31,-94157.38784000001,235393.4696,0.0,0.0,0.0,0.0,0.0,-94157.38784000001,"Fort Myers,Florida",2024-12-31,Class B
2025-12-31,0.0,239492.9932,17742.041833620173,8161.339243465279,-9109.72727352,0.0,0.0,-948.3880300547216,"Fort Myers,Florida",2024-12-31,Class B
2026-12-31,0.0,257885.2885,19320.58254828583,8887.467972211482,-9109.72727352,0.0,0.0,-222.25930130851884,"Fort Myers,Florida",2024-12-31,Class B
2027-12-31,0.0,281309.231,20968.860579471348,9645.67586655682,-9109.72727352,0.0,0.0,535.9485930368191,"Fort Myers,Florida",2024-12-31,Class B
2028-12-31,0.0,308096.5757,21789.19174076923,10023.028200753846,-9109.72727352,0.0,0.0,913.3009272338459,"Fort Myers,Florida",2024-12-31,Class B
2029-12-31,0.0,328300.2839,22360.126429329615,10285.658157491622,-9109.72727352,-141236.08176,328300.2839,188240.1330239716,"Fort Myers,Florida",2024-12-31,Class B
2024-12-31,-58428.17692,146070.4423,0.0,0.0,0.0,0.0,0.0,-58428.17692,"Fort Myers,Florida",2024-12-31,Class C
2025-12-31,0.0,149169.1413,16909.74618785525,7778.483246413414,-5652.92611701,0.0,0.0,2125.5571294034144,"Fort Myers,Florida",2024-12-31,Class C
2026-12-31,0.0,160518.9459,17644.91683988227,8116.661746345843,-5652.92611701,0.0,0.0,2463.7356293358434,"Fort Myers,Florida",2024-12-31,Class C
2027-12-31,0.0,174515.3466,18256.691971201795,8398.078306752825,-5652.92611701,0.0,0.0,2745.1521897428247,"Fort Myers,Florida",2024-12-31,Class C
2028-12-31,0.0,190246.4538,18916.882260116116,8701.765839653412,-5652.92611701,0.0,0.0,3048.8397226434117,"Fort Myers,Florida",2024-12-31,Class C
2029-12-31,0.0,202229.6091,19510.516547254156,8974.837611736912,-5652.92611701,-87642.26538,202229.6091,117909.25521472692,"Fort Myers,Florida",2024-12-31,Class C
2024-12-31,-52843.5848,132108.962,0.0,0.0,0.0,0.0,0.0,-52843.5848,"Fort Smith,Arkansas",2024-12-31,Class A
2025-12-31,0.0,135264.1991,13507.794893679085,6213.585651092379,-5112.6168294,0.0,0.0,1100.9688216923787,"Fort Smith,Arkansas",2024-12-31,Class A
2026-12-31,0.0,145847.3932,13817.84219242629,6356.207408516093,-5112.6168294,0.0,0.0,1243.590579116093,"Fort Smith,Arkansas",2024-12-31,Class A
2027-12-31,0.0,158280.0744,13950.247704372505,6417.113944011352,-5112.6168294,0.0,0.0,1304.4971146113521,"Fort Smith,Arkansas",2024-12-31,Class A
2028-12-31,0.0,172181.059,14368.281995746778,6609.409718043517,-5112.6168294,0.0,0.0,1496.7928886435175,"Fort Smith,Arkansas",2024-12-31,Class A
2029-12-31,0.0,182663.1499,14722.135494071983,6772.182327273112,-5112.6168294,-79265.3772,182663.1499,105057.3381978731,"Fort Smith,Arkansas",2024-12-31,Class A
2024-12-31,-30463.0092,76157.523,0.0,0.0,0.0,0.0,0.0,-30463.0092,"Fort Smith,Arkansas",2024-12-31,Class B
2025-12-31,0.0,78115.6279,9642.85411219389,4435.71289160919,-2947.2961401000002,0.0,0.0,1488.4167515091895,"Fort Smith,Arkansas",2024-12-31,Class B
2026-12-31,0.0,83678.8605,10441.091401133113,4802.902044521232,-2947.2961401000002,0.0,0.0,1855.6059044212316,"Fort Smith,Arkansas",2024-12-31,Class B
2027-12-31,0.0,90015.6398,10961.20431187024,5042.15398346031,-2947.2961401000002,0.0,0.0,2094.8578433603097,"Fort Smith,Arkansas",2024-12-31,Class B
2028-12-31,0.0,96851.7256,11358.910901028134,5225.099014472941,-2947.2961401000002,0.0,0.0,2277.802874372941,"Fort Smith,Arkansas",2024-12-31,Class B
2029-12-31,0.0,102071.6558,11666.665274959552,5366.666026481394,-2947.2961401000002,-45694.5138,102071.6558,58796.511886381384,"Fort Smith,Arkansas",2024-12-31,Class B
